Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2017,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,15,5,25
2017,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2017,"China, Hong Kong SAR",HKG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2017,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2017,Hungary,HUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,21,0,26
2017,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,36,5,41
2017,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,46,0,145,13,204
2017,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,27,1280,473,1780
2017,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,1001,0,1138,33,2172
2017,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,1496,63,1324,451,3334
2017,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,13,0,13
2017,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,604,0,1065,34,1703
2017,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,310,180,1470,673,2633
2017,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,10,5,15
2017,Israel,ISR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Israel,ISR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,5,21
2017,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,45,0,60
2017,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,5,171,31,217
2017,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,14,0,14
2017,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,27,11,38
2017,Japan,JPN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2017,Kazakhstan,KAZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Kazakhstan,KAZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,5,18
2017,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,30,5,45
2017,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,75,5,85
2017,Kyrgyzstan,KGZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,"Rep. of Korea",KOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2017,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,12,0,23
2017,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,38,0,28,26,92
2017,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,126,0,56,23,205
2017,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,128,145,227,37,537
2017,"Saint Lucia",LCA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2017,"Saint Lucia",LCA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,14,5,19
2017,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,16,0,24,0,40
2017,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,13,0,70,14,97
2017,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,337,0,358,15,710
2017,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,48,10,870,95,1023
2017,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2017,Lithuania,LTU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,0,16
2017,Latvia,LVA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Maldives,MDV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,0,5,5
2017,Maldives,MDV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,13,0,13
2017,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2017,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,0,12
2017,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,0,10
2017,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,24,0,34
2017,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,16,0,49,17,82
2017,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,23,5,33
2017,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,13,63,0,76
2017,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,19,0,19
2017,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,12,0,30,0,42
2017,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,54,26,90
2017,Mozambique,MOZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,11,0,16
2017,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,54,15,69
2017,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,30,0,40
2017,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,27,5,37
2017,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,13,0,18
2017,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,38,14,52
2017,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,45,0,55
2017,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,145,46,191
2017,Netherlands,NLD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,134,0,388,17,539
2017,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,86,68,1179,148,1481
2017,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2017,Oman,OMN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,15,0,15
2017,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,357,0,1138,35,1530
2017,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,346,38,2258,502,3144
2017,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2017,Peru,PER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,29,0,34
2017,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,63,22,85
2017,"Papua New Guinea",PNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Poland,POL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,18,0,18
2017,Portugal,PRT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Qatar,QAT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2017,Romania,ROU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,11,0,11
2017,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,12,0,17
2017,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,5,53,5,63
2017,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,20,0,22,0,42
2017,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,49,5,106,10,170
2017,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,10,0,20
2017,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,25,0,25
2017,"El Salvador",SLV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,10,0,21
2017,"El Salvador",SLV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,38,5,38,5,86
2017,"Saudi Arabia",SAU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,15,0,20
2017,"Saudi Arabia",SAU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,22,0,21,5,48
2017,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,13,0,23
2017,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,18,0,23
2017,Seychelles,SYC,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Singapore,SGP,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2017,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,18,0,23
2017,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,24,5,39
2017,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,98,0,80,0,178
2017,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,152,10,146,41,349
2017,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2017,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,23,5,28
2017,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,99,0,133,10,242
2017,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,134,61,324,204,723
2017,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,5,0,0,5
2017,"South Sudan",SSD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,0,10
2017,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,21,0,56,10,87
2017,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,314,0,184,43,541
2017,"Saint Kitts and Nevis",KNA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2017,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,103,0,87,10,200
2017,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,924,10,298,262,1494
2017,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Sweden,SWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,63,0,97,5,165
2017,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,840,5,97,110,1052
2017,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,12,0,17
2017,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,31,0,41
2017,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2017,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,18,5,23
2017,Tajikistan,TJK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2017,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2017,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2017,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,10,0,10
2017,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,0,28,5,45
2017,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,12,0,12
2017,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,31,5,41
2017,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,95,0,113,5,213
2017,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,36,10,180,28,254
2017,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,27,0,61,5,93
2017,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,61,5,64,5,135
2017,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,141,0,5,0,146
2017,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,53,14,18,10,95
2017,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,13,0,42,5,60
2017,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,13,5,107,45,170
2017,"United States of America",USA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,22,15,37
2017,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2017,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,11,16
2017,"Saint Vincent and the Grenadines",VCT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2017,"Saint Vincent and the Grenadines",VCT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2017,"Venezuela (Bolivarian Republic of)",VEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2017,"Venezuela (Bolivarian Republic of)",VEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,26,0,26
2017,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,23,0,10,0,33
2017,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,54,33,38,10,135
2017,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,16,0,16
2017,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,14,0,19
2017,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,65,0,156,5,226
2017,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,19,11,240,16,286
2018,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,408,0,313,32,753
2018,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,639,142,806,323,1910
2018,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,5,0,0,0,5
2018,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,166,0,238,21,425
2018,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,28,54,1085,394,1561
2018,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,18,0,50,0,68
2018,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,13,148,66,239
2018,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,20,0,30
2018,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,10,45,5,60
2018,"Antigua and Barbuda",ATG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,72,0,152,10,234
2018,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,33,10,327,87,457
2018,Argentina,ARG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Armenia,ARM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,16,0,21
2018,Armenia,ARM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,37,5,42
2018,Australia,AUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,14,0,5,0,19
2018,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,45,5,50,10,110
2018,Bahrain,BHR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2018,Bahrain,BHR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,10,5,25
2018,Barbados,BRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,12,0,0,0,12
2018,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,11,0,16
2018,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,18,0,23
2018,Benin,BEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,0,10
2018,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,202,0,820,30,1052
2018,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,84,29,1316,175,1604
2018,"Burkina Faso",BFA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2018,"Burkina Faso",BFA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2018,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,14,0,19
2018,"Bolivia (Plurinational State of)",BOL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,12,0,12
2018,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,15,0,20
2018,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2018,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,28,18,51
2018,Canada,CAN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,5,10
2018,Chad,TCD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,10,20
2018,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,43,0,171,12,226
2018,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,19,10,488,562,1079
2018,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
2018,Chile,CHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,67,0,67,0,134
2018,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,64,15,171,5,255
2018,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,11,5,21
2018,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,16,0,26
2018,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,59,0,61,5,125
2018,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,48,14,181,10,253
2018,Comoros,COM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,10,0,10
2018,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,16,5,21
2018,Cuba,CUB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2018,Dominica,DMA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,5,5,15
2018,"Dominican Rep.",DOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Ecuador,ECU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,43,0,38,5,86
2018,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,839,5,62,421,1327
2018,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,69,0,96,5,170
2018,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,170,15,190,153,528
2018,France,FRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Gabon,GAB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,14,0,34,5,53
2018,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,25,5,83,12,125
2018,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,18,0,36,5,59
2018,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,52,14,73,72,211
2018,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,11,0,21
2018,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,14,0,41,23,78
2018,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,57,0,72
2018,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,13,12,174,35,234
2018,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2018,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,12,0,12
2018,Guatemala,GTM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,10,0,10
2018,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,13,0,18
2018,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,19,0,18,10,47
2018,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,0,0,5
2018,"China, Hong Kong SAR",HKG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2018,"China, Hong Kong SAR",HKG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,0,5,5
2018,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,0,13,12,30
2018,Croatia,HRV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,Hungary,HUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,0,5,0,5
2018,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,21,5,36
2018,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,5,5,37,0,47
2018,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,35,0,102,12,149
2018,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,0,34,772,386,1192
2018,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2018,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,10,0,13,5,28
2018,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,687,0,634,51,1372
2018,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,1118,91,1187,421,2817
2018,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,12,12
2018,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,549,0,814,60,1423
2018,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,FI,P,359,241,1650,735,2985
2018,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,RA,P,0,0,0,5,5
